word,realm,process,prosub,sub
 oriëntatief ,Sensing,Mental,Mental: Perspective,Perspective
 orientering ,Sensing,Mental,Mental: Perspective,Perspective
 orientering ,Sensing,Mental,Mental: Perspective,Perspective
 gericht,Sensing,Mental,Mental: Perspective,Perspective
gluren ,Sensing,Mental,Mental: Perspective,Perspective
 gluren ,Sensing,Mental,Mental: Perspective,Perspective
 gluren ,Sensing,Mental,Mental: Perspective,Perspective
 geknepen,Sensing,Mental,Mental: Perspective,Perspective
waarnemen ,Sensing,Mental,Mental: Perspective,Perspective
 perceiveerbare stoffen ,Sensing,Mental,Mental: Perspective,Perspective
 perceiveerbaar ,Sensing,Mental,Mental: Perspective,Perspective
 waargenomen ,Sensing,Mental,Mental: Perspective,Perspective
 neemt waar ,Sensing,Mental,Mental: Perspective,Perspective
 perceivabiliteit ,Sensing,Mental,Mental: Perspective,Perspective
 perceiveerbaar ,Sensing,Mental,Mental: Perspective,Perspective
 perceivs ,Sensing,Mental,Mental: Perspective,Perspective
 waarneemster ,Sensing,Mental,Mental: Perspective,Perspective
 perceival ,Sensing,Mental,Mental: Perspective,Perspective
 waarnemen ,Sensing,Mental,Mental: Perspective,Perspective
 waarnemend ,Sensing,Mental,Mental: Perspective,Perspective
 waargenomen ,Sensing,Mental,Mental: Perspective,Perspective
 percepties ,Sensing,Mental,Mental: Perspective,Perspective
 waarneembaar ,Sensing,Mental,Mental: Perspective,Perspective
 perceivance,Sensing,Mental,Mental: Perspective,Perspective
waarnemen ,Sensing,Mental,Mental: Perspective,Perspective
 waargenomen ,Sensing,Mental,Mental: Perspective,Perspective
 neemt waar ,Sensing,Mental,Mental: Perspective,Perspective
 waarneemster ,Sensing,Mental,Mental: Perspective,Perspective
 waargenomen ,Sensing,Mental,Mental: Perspective,Perspective
 waarneembaar,Sensing,Mental,Mental: Perspective,Perspective
picturaat ,Sensing,Mental,Mental: Perspective,Perspective
 pictural ,Sensing,Mental,Mental: Perspective,Perspective
 fototoestellen ,Sensing,Mental,Mental: Perspective,Perspective
 picturisaties ,Sensing,Mental,Mental: Perspective,Perspective
 pictureerbaarheid ,Sensing,Mental,Mental: Perspective,Perspective
 pictureel ,Sensing,Mental,Mental: Perspective,Perspective
 picturiseren ,Sensing,Mental,Mental: Perspective,Perspective
 afgebeeld ,Sensing,Mental,Mental: Perspective,Perspective
 schilderachtig ,Sensing,Mental,Mental: Perspective,Perspective
 picturalisatie ,Sensing,Mental,Mental: Perspective,Perspective
 picturable ,Sensing,Mental,Mental: Perspective,Perspective
 afbeelding ,Sensing,Mental,Mental: Perspective,Perspective
 fotoness ,Sensing,Mental,Mental: Perspective,Perspective
 afbeeldbaar ,Sensing,Mental,Mental: Perspective,Perspective
 picturaliteit ,Sensing,Mental,Mental: Perspective,Perspective
 foto's ,Sensing,Mental,Mental: Perspective,Perspective
 fotograaf ,Sensing,Mental,Mental: Perspective,Perspective
 picturability ,Sensing,Mental,Mental: Perspective,Perspective
 picturisaties ,Sensing,Mental,Mental: Perspective,Perspective
 afbeeldingen ,Sensing,Mental,Mental: Perspective,Perspective
 picturisatie ,Sensing,Mental,Mental: Perspective,Perspective
 foto ,Sensing,Mental,Mental: Perspective,Perspective
 picturals ,Sensing,Mental,Mental: Perspective,Perspective
 gepicturiseerd ,Sensing,Mental,Mental: Perspective,Perspective
 picturiseren,Sensing,Mental,Mental: Perspective,Perspective
teruggeroepen ,Sensing,Mental,Mental: Perspective,Perspective
 recallisme ,Sensing,Mental,Mental: Perspective,Perspective
 recalli ,Sensing,Mental,Mental: Perspective,Perspective
 recaller ,Sensing,Mental,Mental: Perspective,Perspective
 recaling ,Sensing,Mental,Mental: Perspective,Perspective
 recals ,Sensing,Mental,Mental: Perspective,Perspective
 herkalibratie ,Sensing,Mental,Mental: Perspective,Perspective
 Herinnering ,Sensing,Mental,Mental: Perspective,Perspective
 recalles ,Sensing,Mental,Mental: Perspective,Perspective
 terugroepen ,Sensing,Mental,Mental: Perspective,Perspective
 terugroepbaar ,Sensing,Mental,Mental: Perspective,Perspective
 recale ,Sensing,Mental,Mental: Perspective,Perspective
 Herinnerend ,Sensing,Mental,Mental: Perspective,Perspective
 herschaald ,Sensing,Mental,Mental: Perspective,Perspective
 recally ,Sensing,Mental,Mental: Perspective,Perspective
 terugroeping ,Sensing,Mental,Mental: Perspective,Perspective
 terugroepbaarheid ,Sensing,Mental,Mental: Perspective,Perspective
 terugroepen ,Sensing,Mental,Mental: Perspective,Perspective
 herinneringen,Sensing,Mental,Mental: Perspective,Perspective
Erkenning ,Sensing,Mental,Mental: Perspective,Perspective
 Recogniti ,Sensing,Mental,Mental: Perspective,Perspective
 erkend ,Sensing,Mental,Mental: Perspective,Perspective
 herkenners ,Sensing,Mental,Mental: Perspective,Perspective
 Erkenning ,Sensing,Mental,Mental: Perspective,Perspective
 Erkenningen ,Sensing,Mental,Mental: Perspective,Perspective
 Erkend ,Sensing,Mental,Mental: Perspective,Perspective
 Recognitis ,Sensing,Mental,Mental: Perspective,Perspective
 Recogne ,Sensing,Mental,Mental: Perspective,Perspective
 Erkenning ,Sensing,Mental,Mental: Perspective,Perspective
 erkent ,Sensing,Mental,Mental: Perspective,Perspective
 herkenner ,Sensing,Mental,Mental: Perspective,Perspective
 herkennen,Sensing,Mental,Mental: Perspective,Perspective
herkennen ,Sensing,Mental,Mental: Perspective,Perspective
 erkenning ,Sensing,Mental,Mental: Perspective,Perspective
 Herkenbaarheid ,Sensing,Mental,Mental: Perspective,Perspective
 erkent ,Sensing,Mental,Mental: Perspective,Perspective
 herkenner ,Sensing,Mental,Mental: Perspective,Perspective
 Erkenning ,Sensing,Mental,Mental: Perspective,Perspective
 Erkenning ,Sensing,Mental,Mental: Perspective,Perspective
 herkenbaar ,Sensing,Mental,Mental: Perspective,Perspective
 Zichtbaar ,Sensing,Mental,Mental: Perspective,Perspective
 Erkenning ,Sensing,Mental,Mental: Perspective,Perspective
 herkenbaar ,Sensing,Mental,Mental: Perspective,Perspective
 Erkenner ,Sensing,Mental,Mental: Perspective,Perspective
 Opmerkelijk ,Sensing,Mental,Mental: Perspective,Perspective
 erkend ,Sensing,Mental,Mental: Perspective,Perspective
 herkenners ,Sensing,Mental,Mental: Perspective,Perspective
 Herkenbaar,Sensing,Mental,Mental: Perspective,Perspective
herontdekkingen ,Sensing,Mental,Mental: Perspective,Perspective
 herontdekking ,Sensing,Mental,Mental: Perspective,Perspective
 herdiscovering ,Sensing,Mental,Mental: Perspective,Perspective
 herontdekt ,Sensing,Mental,Mental: Perspective,Perspective
 herontdekken,Sensing,Mental,Mental: Perspective,Perspective
verwantschap ,Sensing,Mental,Mental: Perspective,Perspective
 gerelateerd ,Sensing,Mental,Mental: Perspective,Perspective
 relatisch ,Sensing,Mental,Mental: Perspective,Perspective
 relais ,Sensing,Mental,Mental: Perspective,Perspective
 relatie ,Sensing,Mental,Mental: Perspective,Perspective
 Relaties ,Sensing,Mental,Mental: Perspective,Perspective
 gerelateerd ,Sensing,Mental,Mental: Perspective,Perspective
 relatant ,Sensing,Mental,Mental: Perspective,Perspective
 relateerbaarheid ,Sensing,Mental,Mental: Perspective,Perspective
 betreffende ,Sensing,Mental,Mental: Perspective,Perspective
 relationelen ,Sensing,Mental,Mental: Perspective,Perspective
 relatatie ,Sensing,Mental,Mental: Perspective,Perspective
 relateren ,Sensing,Mental,Mental: Perspective,Perspective
 relater ,Sensing,Mental,Mental: Perspective,Perspective
 relat ,Sensing,Mental,Mental: Perspective,Perspective
 relateerbaar ,Sensing,Mental,Mental: Perspective,Perspective
 relatief ,Sensing,Mental,Mental: Perspective,Perspective
 relators ,Sensing,Mental,Mental: Perspective,Perspective
 relatie ,Sensing,Mental,Mental: Perspective,Perspective
 betreffende ,Sensing,Mental,Mental: Perspective,Perspective
 relateerbaar ,Sensing,Mental,Mental: Perspective,Perspective
 relatie ,Sensing,Mental,Mental: Perspective,Perspective
 relaters ,Sensing,Mental,Mental: Perspective,Perspective
 relatent ,Sensing,Mental,Mental: Perspective,Perspective
 relationeel ,Sensing,Mental,Mental: Perspective,Perspective
 relator ,Sensing,Mental,Mental: Perspective,Perspective
 betrekking ,Sensing,Mental,Mental: Perspective,Perspective
 relatief,Sensing,Mental,Mental: Perspective,Perspective
lijkt erop. ,Sensing,Mental,Mental: Perspective,Perspective
 lijken ,Sensing,Mental,Mental: Perspective,Perspective
 gelijkenis ,Sensing,Mental,Mental: Perspective,Perspective
 gelijkenis ,Sensing,Mental,Mental: Perspective,Perspective
 gelijkenis ,Sensing,Mental,Mental: Perspective,Perspective
 lijkt op ,Sensing,Mental,Mental: Perspective,Perspective
 gelijkenissen ,Sensing,Mental,Mental: Perspective,Perspective
 vergelijkbaar ,Sensing,Mental,Mental: Perspective,Perspective
 lijkend op ,Sensing,Mental,Mental: Perspective,Perspective
 op elkaar lijken ,Sensing,Mental,Mental: Perspective,Perspective
 leek er op ,Sensing,Mental,Mental: Perspective,Perspective
 gelijkenissen ,Sensing,Mental,Mental: Perspective,Perspective
 lijkt erop. ,Sensing,Mental,Mental: Perspective,Perspective
 gelijkenis ,Sensing,Mental,Mental: Perspective,Perspective
 op elkaar lijken ,Sensing,Mental,Mental: Perspective,Perspective
 gelijkenis,Sensing,Mental,Mental: Perspective,Perspective
onthuld ,Sensing,Mental,Mental: Perspective,Perspective
 onthuld ,Sensing,Mental,Mental: Perspective,Perspective
 onthulling ,Sensing,Mental,Mental: Perspective,Perspective
 onthulling ,Sensing,Mental,Mental: Perspective,Perspective
 onthullers ,Sensing,Mental,Mental: Perspective,Perspective
 onthullen ,Sensing,Mental,Mental: Perspective,Perspective
 onthullen. ,Sensing,Mental,Mental: Perspective,Perspective
 onthullingen ,Sensing,Mental,Mental: Perspective,Perspective
 onthult ,Sensing,Mental,Mental: Perspective,Perspective
 onthulbaar ,Sensing,Mental,Mental: Perspective,Perspective
 onthulbaarheid ,Sensing,Mental,Mental: Perspective,Perspective
 onthullingen ,Sensing,Mental,Mental: Perspective,Perspective
 onthullen ,Sensing,Mental,Mental: Perspective,Perspective
 onthullen ,Sensing,Mental,Mental: Perspective,Perspective
 onthult ,Sensing,Mental,Mental: Perspective,Perspective
 onthuller,Sensing,Mental,Mental: Perspective,Perspective
zaag ,Sensing,Mental,Mental: Perspective,Perspective
 zagen ,Sensing,Mental,Mental: Perspective,Perspective
 zaagsel ,Sensing,Mental,Mental: Perspective,Perspective
 zaagsel ,Sensing,Mental,Mental: Perspective,Perspective
 zagen,Sensing,Mental,Mental: Perspective,Perspective
zoeken ,Sensing,Mental,Mental: Perspective,Perspective
 zoekend ,Sensing,Mental,Mental: Perspective,Perspective
 zoeken ,Sensing,Mental,Mental: Perspective,Perspective
 zoekopdrachten ,Sensing,Mental,Mental: Perspective,Perspective
 gezocht,Sensing,Mental,Mental: Perspective,Perspective
zien,Sensing,Mental,Mental: Perspective,Perspective
zoeken ,Sensing,Mental,Mental: Perspective,Perspective
 zoeken ,Sensing,Mental,Mental: Perspective,Perspective
 zoektocht ,Sensing,Mental,Mental: Perspective,Perspective
 zoekopdrachten ,Sensing,Mental,Mental: Perspective,Perspective
 zoeken ,Sensing,Mental,Mental: Perspective,Perspective
 gezocht,Sensing,Mental,Mental: Perspective,Perspective
Schijnt ,Sensing,Mental,Mental: Perspective,Perspective
 Schijnbaar ,Sensing,Mental,Mental: Perspective,Perspective
 leek ,Sensing,Mental,Mental: Perspective,Perspective
 Lijkt ,Sensing,Mental,Mental: Perspective,Perspective
 Schijnt ,Sensing,Mental,Mental: Perspective,Perspective
 Schijnbaar. ,Sensing,Mental,Mental: Perspective,Perspective
 Schijnbaar ,Sensing,Mental,Mental: Perspective,Perspective
 lijkt,Sensing,Mental,Mental: Perspective,Perspective
gezien ,Sensing,Mental,Mental: Perspective,Perspective
 gezien ,Sensing,Mental,Mental: Perspective,Perspective
 gezien ,Sensing,Mental,Mental: Perspective,Perspective
 gezienheid ,Sensing,Mental,Mental: Perspective,Perspective
 gezien ,Sensing,Mental,Mental: Perspective,Perspective
 gezien,Sensing,Mental,Mental: Perspective,Perspective
zintuigen ,Sensing,Mental,Mental: Perspective,Perspective
 sense,Sensing,Mental,Mental: Perspective,Perspective
toont ,Sensing,Mental,Mental: Perspective,Perspective
 getoond ,Sensing,Mental,Mental: Perspective,Perspective
 tonen ,Sensing,Mental,Mental: Perspective,Perspective
 showful ,Sensing,Mental,Mental: Perspective,Perspective
 tonen ,Sensing,Mental,Mental: Perspective,Perspective
 tonen,Sensing,Mental,Mental: Perspective,Perspective
getoond ,Sensing,Mental,Mental: Perspective,Perspective
 getoond ,Sensing,Mental,Mental: Perspective,Perspective
 getoond ,Sensing,Mental,Mental: Perspective,Perspective
 getoond,Sensing,Mental,Mental: Perspective,Perspective
Geroken ,Sensing,Mental,Mental: Perspective,Perspective
 ruiken ,Sensing,Mental,Mental: Perspective,Perspective
 geuren ,Sensing,Mental,Mental: Perspective,Perspective
 Ruiken ,Sensing,Mental,Mental: Perspective,Perspective
 geurig,Sensing,Mental,Mental: Perspective,Perspective
geluid ,Sensing,Mental,Mental: Perspective,Perspective
 geluidssterkte ,Sensing,Mental,Mental: Perspective,Perspective
 klonk ,Sensing,Mental,Mental: Perspective,Perspective
 geluidvol ,Sensing,Mental,Mental: Perspective,Perspective
 klinkend ,Sensing,Mental,Mental: Perspective,Perspective
 geluiden ,Sensing,Mental,Mental: Perspective,Perspective
 soliditeit,Sensing,Mental,Mental: Perspective,Perspective
gezochte ,Sensing,Mental,Mental: Perspective,Perspective
 gezochte,Sensing,Mental,Mental: Perspective,Perspective
spotting ,Sensing,Mental,Mental: Perspective,Perspective
 gespot ,Sensing,Mental,Mental: Perspective,Perspective
 gespot,Sensing,Mental,Mental: Perspective,Perspective
suite ,Sensing,Mental,Mental: Perspective,Perspective
 suited ,Sensing,Mental,Mental: Perspective,Perspective
 geschikt ,Sensing,Mental,Mental: Perspective,Perspective
 stijlvol ,Sensing,Mental,Mental: Perspective,Perspective
 geschikt,Sensing,Mental,Mental: Perspective,Perspective
Proef,Sensing,Mental,Mental: Perspective,Perspective
tunen ,Sensing,Mental,Mental: Perspective,Perspective
 tunness ,Sensing,Mental,Mental: Perspective,Perspective
 melodieusheid ,Sensing,Mental,Mental: Perspective,Perspective
 melodieus ,Sensing,Mental,Mental: Perspective,Perspective
 afgestemd ,Sensing,Mental,Mental: Perspective,Perspective
 afstemmen ,Sensing,Mental,Mental: Perspective,Perspective
 melodieus ,Sensing,Mental,Mental: Perspective,Perspective
 tune,Sensing,Mental,Mental: Perspective,Perspective
bekijken ,Sensing,Mental,Mental: Perspective,Perspective
 prachtig ,Sensing,Mental,Mental: Perspective,Perspective
 bekeken ,Sensing,Mental,Mental: Perspective,Perspective
 bekijken ,Sensing,Mental,Mental: Perspective,Perspective
 weergaven,Sensing,Mental,Mental: Perspective,Perspective
kijken ,Sensing,Mental,Mental: Perspective,Perspective
 kijken ,Sensing,Mental,Mental: Perspective,Perspective
 Waakzaam ,Sensing,Mental,Mental: Perspective,Perspective
 Waakzaam ,Sensing,Mental,Mental: Perspective,Perspective
 waakzaamheid ,Sensing,Mental,Mental: Perspective,Perspective
 bekeken,Sensing,Mental,Mental: Perspective,Perspective
verwijders ,Sensing,Mental,Mental: Perspective,Perspective
 verwijdt ,Sensing,Mental,Mental: Perspective,Perspective
 verbreding ,Sensing,Mental,Mental: Perspective,Perspective
 verwijdt ,Sensing,Mental,Mental: Perspective,Perspective
 uitbreiding ,Sensing,Mental,Mental: Perspective,Perspective
 verwijder ,Sensing,Mental,Mental: Perspective,Perspective
 verbreed,Sensing,Mental,Mental: Perspective,Perspective
accordent ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordence ,Sensing,Mental,Mental: Cognitive,Cognitive
 toegekend ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordement ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordeering ,Sensing,Mental,Mental: Cognitive,Cognitive
 accorde ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordable ,Sensing,Mental,Mental: Cognitive,Cognitive
 overeenstemming ,Sensing,Mental,Mental: Cognitive,Cognitive
 conform ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordding ,Sensing,Mental,Mental: Cognitive,Cognitive
 volgens ,Sensing,Mental,Mental: Cognitive,Cognitive
 accorder ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordant ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordaat ,Sensing,Mental,Mental: Cognitive,Cognitive
 accordes ,Sensing,Mental,Mental: Cognitive,Cognitive
 volgens,Sensing,Mental,Mental: Cognitive,Cognitive
argumenteren ,Sensing,Mental,Mental: Cognitive,Cognitive
 argus ,Sensing,Mental,Mental: Cognitive,Cognitive
 argumenteert ,Sensing,Mental,Mental: Cognitive,Cognitive
 argumenteren ,Sensing,Mental,Mental: Cognitive,Cognitive
 argumenteren ,Sensing,Mental,Mental: Cognitive,Cognitive
 argumenteren,Sensing,Mental,Mental: Cognitive,Cognitive
akkoord ,Sensing,Mental,Mental: Cognitive,Cognitive
 goedgekeurd ,Sensing,Mental,Mental: Cognitive,Cognitive
 gaat akkoord,Sensing,Mental,Mental: Cognitive,Cognitive
Toegestaan ,Sensing,Mental,Mental: Cognitive,Cognitive
 Toelaatbare hoeveelheden ,Sensing,Mental,Mental: Cognitive,Cognitive
 toestaan ,Sensing,Mental,Mental: Cognitive,Cognitive
 Aanbieders ,Sensing,Mental,Mental: Cognitive,Cognitive
 Aanbieder ,Sensing,Mental,Mental: Cognitive,Cognitive
 toestaan ,Sensing,Mental,Mental: Cognitive,Cognitive
 alloweance ,Sensing,Mental,Mental: Cognitive,Cognitive
 toelaatbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 machtigingen ,Sensing,Mental,Mental: Cognitive,Cognitive
 allowe ,Sensing,Mental,Mental: Cognitive,Cognitive
 toelaatbare ,Sensing,Mental,Mental: Cognitive,Cognitive
 allowences ,Sensing,Mental,Mental: Cognitive,Cognitive
 toestaan ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergoeding ,Sensing,Mental,Mental: Cognitive,Cognitive
 toegestaan ,Sensing,Mental,Mental: Cognitive,Cognitive
 Toelaatbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 toegestaan ,Sensing,Mental,Mental: Cognitive,Cognitive
 mogelijk ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergunning ,Sensing,Mental,Mental: Cognitive,Cognitive
 staat toe,Sensing,Mental,Mental: Cognitive,Cognitive
bedraging ,Sensing,Mental,Mental: Cognitive,Cognitive
 getipt ,Sensing,Mental,Mental: Cognitive,Cognitive
 t.w. ,Sensing,Mental,Mental: Cognitive,Cognitive
 aantal ,Sensing,Mental,Mental: Cognitive,Cognitive
 bedrag ,Sensing,Mental,Mental: Cognitive,Cognitive
 bedragen,Sensing,Mental,Mental: Cognitive,Cognitive
assertief ,Sensing,Mental,Mental: Cognitive,Cognitive
 claimen ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertief ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertiviteit ,Sensing,Mental,Mental: Cognitive,Cognitive
 claims ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertie ,Sensing,Mental,Mental: Cognitive,Cognitive
 asserteur ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertief ,Sensing,Mental,Mental: Cognitive,Cognitive
 asser ,Sensing,Mental,Mental: Cognitive,Cognitive
 pretends ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertief ,Sensing,Mental,Mental: Cognitive,Cognitive
 verklaringen ,Sensing,Mental,Mental: Cognitive,Cognitive
 betrouwbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertibiliteit ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertie ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertie ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertibles ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertiefheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertible ,Sensing,Mental,Mental: Cognitive,Cognitive
 aanspreekbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 bewering ,Sensing,Mental,Mental: Cognitive,Cognitive
 claimen ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 assertief,Sensing,Mental,Mental: Cognitive,Cognitive
verondersteld ,Sensing,Mental,Mental: Cognitive,Cognitive
 assumptie ,Sensing,Mental,Mental: Cognitive,Cognitive
 aannemen ,Sensing,Mental,Mental: Cognitive,Cognitive
 Aangenomen ,Sensing,Mental,Mental: Cognitive,Cognitive
 assums ,Sensing,Mental,Mental: Cognitive,Cognitive
 acceptor ,Sensing,Mental,Mental: Cognitive,Cognitive
 assumables ,Sensing,Mental,Mental: Cognitive,Cognitive
 assumable ,Sensing,Mental,Mental: Cognitive,Cognitive
 assumates ,Sensing,Mental,Mental: Cognitive,Cognitive
 aannemers ,Sensing,Mental,Mental: Cognitive,Cognitive
 aannemen ,Sensing,Mental,Mental: Cognitive,Cognitive
 assumming ,Sensing,Mental,Mental: Cognitive,Cognitive
 assumability ,Sensing,Mental,Mental: Cognitive,Cognitive
 aannemen ,Sensing,Mental,Mental: Cognitive,Cognitive
 assumant ,Sensing,Mental,Mental: Cognitive,Cognitive
 gaat ervan uit ,Sensing,Mental,Mental: Cognitive,Cognitive
 assommed ,Sensing,Mental,Mental: Cognitive,Cognitive
 waarschijnlijk,Sensing,Mental,Mental: Cognitive,Cognitive
Gelooflijk. ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloofwaardig ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloof ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloofsovertuiging ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloof ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloofd ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloofwaardig ,Sensing,Mental,Mental: Cognitive,Cognitive
 gelovigheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloven ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloofwaardigheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloofd ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloven ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloofwaardig ,Sensing,Mental,Mental: Cognitive,Cognitive
 gelovige ,Sensing,Mental,Mental: Cognitive,Cognitive
 geloofwaardigheid,Sensing,Mental,Mental: Cognitive,Cognitive
geloof,Sensing,Mental,Mental: Cognitive,Cognitive
gewed ,Sensing,Mental,Mental: Cognitive,Cognitive
 weddenschappen ,Sensing,Mental,Mental: Cognitive,Cognitive
 wedden,Sensing,Mental,Mental: Cognitive,Cognitive
berekenbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekenen ,Sensing,Mental,Mental: Cognitive,Cognitive
 rekenmachine ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekend ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculaal ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekenbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculatieve ,Sensing,Mental,Mental: Cognitive,Cognitive
 rekenvermogen ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculesunit synonyms for matching user input ,Sensing,Mental,Mental: Cognitive,Cognitive
 rekenmiddel ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculant ,Sensing,Mental,Mental: Cognitive,Cognitive
 rekenmachine ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekening ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekeningen ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekenbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculeerbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekend ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekend ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekening ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculant ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculatief ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekening ,Sensing,Mental,Mental: Cognitive,Cognitive
 gecalculeerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculables ,Sensing,Mental,Mental: Cognitive,Cognitive
 calcule ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekening ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculs ,Sensing,Mental,Mental: Cognitive,Cognitive
 calculeerbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 berekenen,Sensing,Mental,Mental: Cognitive,Cognitive
kiezen ,Sensing,Mental,Mental: Cognitive,Cognitive
 kiezen ,Sensing,Mental,Mental: Cognitive,Cognitive
 kiest ,Sensing,Mental,Mental: Cognitive,Cognitive
 keuzes ,Sensing,Mental,Mental: Cognitive,Cognitive
 gekozen ,Sensing,Mental,Mental: Cognitive,Cognitive
 kiezen,Sensing,Mental,Mental: Cognitive,Cognitive
kiest ,Sensing,Mental,Mental: Cognitive,Cognitive
 gekozen ,Sensing,Mental,Mental: Cognitive,Cognitive
 gekozen ,Sensing,Mental,Mental: Cognitive,Cognitive
 kiezen ,Sensing,Mental,Mental: Cognitive,Cognitive
 Chosing ,Sensing,Mental,Mental: Cognitive,Cognitive
 kiesheid,Sensing,Mental,Mental: Cognitive,Cognitive
gekozenheid,Sensing,Mental,Mental: Cognitive,Cognitive
vergelijkbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 comparatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 Vergelijkbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 Comparativiteit ,Sensing,Mental,Mental: Cognitive,Cognitive
 compatral ,Sensing,Mental,Mental: Cognitive,Cognitive
 compagnon ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkendheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkers ,Sensing,Mental,Mental: Cognitive,Cognitive
 Vergelijkend ,Sensing,Mental,Mental: Cognitive,Cognitive
 comparaat ,Sensing,Mental,Mental: Cognitive,Cognitive
 Compars ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 relatief ,Sensing,Mental,Mental: Cognitive,Cognitive
 Compately ,Sensing,Mental,Mental: Cognitive,Cognitive
 Totaal ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeleken ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijker ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijken ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkende ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijking ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 comparisme ,Sensing,Mental,Mental: Cognitive,Cognitive
 compates ,Sensing,Mental,Mental: Cognitive,Cognitive
 comparant ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkingsmiddelen ,Sensing,Mental,Mental: Cognitive,Cognitive
 Compatures ,Sensing,Mental,Mental: Cognitive,Cognitive
 Vergelijken ,Sensing,Mental,Mental: Cognitive,Cognitive
 Vergelijkingen ,Sensing,Mental,Mental: Cognitive,Cognitive
 compagnons ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijken ,Sensing,Mental,Mental: Cognitive,Cognitive
