word,realm,process,prosub,sub
 achievably ,Sensing,Mental,Mental: Desiderative,Desiderative
 achievents ,Sensing,Mental,Mental: Desiderative,Desiderative
 achievable ,Sensing,Mental,Mental: Desiderative,Desiderative
 achieving ,Sensing,Mental,Mental: Desiderative,Desiderative
 achievings ,Sensing,Mental,Mental: Desiderative,Desiderative
 achieval ,Sensing,Mental,Mental: Desiderative,Desiderative
 achieved ,Sensing,Mental,Mental: Desiderative,Desiderative
 achieve ,Sensing,Mental,Mental: Desiderative,Desiderative
 achieveents ,Sensing,Mental,Mental: Desiderative,Desiderative
 achievement ,Sensing,Mental,Mental: Desiderative,Desiderative
 achievments ,Sensing,Mental,Mental: Desiderative,Desiderative
 achieveability ,Sensing,Mental,Mental: Desiderative,Desiderative
 achievs,Sensing,Mental,Mental: Desiderative,Desiderative
consideation ,Sensing,Mental,Mental: Desiderative,Desiderative
 considerring ,Sensing,Mental,Mental: Desiderative,Desiderative
 considerative ,Sensing,Mental,Mental: Desiderative,Desiderative
 considerings ,Sensing,Mental,Mental: Desiderative,Desiderative
 consideably ,Sensing,Mental,Mental: Desiderative,Desiderative
 consider ,Sensing,Mental,Mental: Desiderative,Desiderative
 consideable ,Sensing,Mental,Mental: Desiderative,Desiderative
 consids ,Sensing,Mental,Mental: Desiderative,Desiderative
 conside ,Sensing,Mental,Mental: Desiderative,Desiderative
 considents ,Sensing,Mental,Mental: Desiderative,Desiderative
 considers ,Sensing,Mental,Mental: Desiderative,Desiderative
 considants ,Sensing,Mental,Mental: Desiderative,Desiderative
 considably ,Sensing,Mental,Mental: Desiderative,Desiderative
 consideered ,Sensing,Mental,Mental: Desiderative,Desiderative
 considations ,Sensing,Mental,Mental: Desiderative,Desiderative
 considering ,Sensing,Mental,Mental: Desiderative,Desiderative
 considerred ,Sensing,Mental,Mental: Desiderative,Desiderative
 considently ,Sensing,Mental,Mental: Desiderative,Desiderative
 consided ,Sensing,Mental,Mental: Desiderative,Desiderative
 considence ,Sensing,Mental,Mental: Desiderative,Desiderative
 consides ,Sensing,Mental,Mental: Desiderative,Desiderative
 considered ,Sensing,Mental,Mental: Desiderative,Desiderative
 considable ,Sensing,Mental,Mental: Desiderative,Desiderative
 consident ,Sensing,Mental,Mental: Desiderative,Desiderative
 considing ,Sensing,Mental,Mental: Desiderative,Desiderative
 considences ,Sensing,Mental,Mental: Desiderative,Desiderative
 considant ,Sensing,Mental,Mental: Desiderative,Desiderative
 consideing ,Sensing,Mental,Mental: Desiderative,Desiderative
 considation,Sensing,Mental,Mental: Desiderative,Desiderative
couldness ,Sensing,Mental,Mental: Desiderative,Desiderative
 coulde ,Sensing,Mental,Mental: Desiderative,Desiderative
 coulding ,Sensing,Mental,Mental: Desiderative,Desiderative
 coulds ,Sensing,Mental,Mental: Desiderative,Desiderative
 couldes,Sensing,Mental,Mental: Desiderative,Desiderative
desirees ,Sensing,Mental,Mental: Desiderative,Desiderative
 desiree,Sensing,Mental,Mental: Desiderative,Desiderative
intended ,Sensing,Mental,Mental: Desiderative,Desiderative
 intenders ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendment ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendencies ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendancies ,Sensing,Mental,Mental: Desiderative,Desiderative
 intends ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendement ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendances ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendency ,Sensing,Mental,Mental: Desiderative,Desiderative
 intenditis ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendes ,Sensing,Mental,Mental: Desiderative,Desiderative
 intending ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendancy ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendent ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendance ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendeds ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendements ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendments ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendence ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendant ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendered ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendings ,Sensing,Mental,Mental: Desiderative,Desiderative
 intende ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendents ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendants ,Sensing,Mental,Mental: Desiderative,Desiderative
 intender ,Sensing,Mental,Mental: Desiderative,Desiderative
 intendable,Sensing,Mental,Mental: Desiderative,Desiderative
gonnas ,Sensing,Mental,Mental: Desiderative,Desiderative
 gonnae,Sensing,Mental,Mental: Desiderative,Desiderative
hoped ,Sensing,Mental,Mental: Desiderative,Desiderative
 hopefulness ,Sensing,Mental,Mental: Desiderative,Desiderative
 hopee ,Sensing,Mental,Mental: Desiderative,Desiderative
 hopeful ,Sensing,Mental,Mental: Desiderative,Desiderative
 hopefully ,Sensing,Mental,Mental: Desiderative,Desiderative
 hopeing ,Sensing,Mental,Mental: Desiderative,Desiderative
 hopefullys ,Sensing,Mental,Mental: Desiderative,Desiderative
 hopely,Sensing,Mental,Mental: Desiderative,Desiderative
letting ,Sensing,Mental,Mental: Desiderative,Desiderative
 letted,Sensing,Mental,Mental: Desiderative,Desiderative
mayed ,Sensing,Mental,Mental: Desiderative,Desiderative
 mayes ,Sensing,Mental,Mental: Desiderative,Desiderative
 mayings ,Sensing,Mental,Mental: Desiderative,Desiderative
 maye ,Sensing,Mental,Mental: Desiderative,Desiderative
 maying,Sensing,Mental,Mental: Desiderative,Desiderative
mightful ,Sensing,Mental,Mental: Desiderative,Desiderative
 mightely ,Sensing,Mental,Mental: Desiderative,Desiderative
 mighte ,Sensing,Mental,Mental: Desiderative,Desiderative
 mightes,Sensing,Mental,Mental: Desiderative,Desiderative
planful ,Sensing,Mental,Mental: Desiderative,Desiderative
 planfulness ,Sensing,Mental,Mental: Desiderative,Desiderative
 planned ,Sensing,Mental,Mental: Desiderative,Desiderative
 planfully ,Sensing,Mental,Mental: Desiderative,Desiderative
 planning,Sensing,Mental,Mental: Desiderative,Desiderative
pursuee,Sensing,Mental,Mental: Desiderative,Desiderative
regarding ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardable ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardfulness ,Sensing,Mental,Mental: Desiderative,Desiderative
 regarder ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardance ,Sensing,Mental,Mental: Desiderative,Desiderative
 regarders ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardent ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardes ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardding ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardness ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardfully ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardful ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardants ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardant ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardator ,Sensing,Mental,Mental: Desiderative,Desiderative
 regarde ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardation ,Sensing,Mental,Mental: Desiderative,Desiderative
 regardings ,Sensing,Mental,Mental: Desiderative,Desiderative
 regarded,Sensing,Mental,Mental: Desiderative,Desiderative
refusent ,Sensing,Mental,Mental: Desiderative,Desiderative
 refuseing ,Sensing,Mental,Mental: Desiderative,Desiderative
 refusable ,Sensing,Mental,Mental: Desiderative,Desiderative
 refusant ,Sensing,Mental,Mental: Desiderative,Desiderative
 refused ,Sensing,Mental,Mental: Desiderative,Desiderative
 refusions ,Sensing,Mental,Mental: Desiderative,Desiderative
 refusings ,Sensing,Mental,Mental: Desiderative,Desiderative
 refusal ,Sensing,Mental,Mental: Desiderative,Desiderative
 refusing ,Sensing,Mental,Mental: Desiderative,Desiderative
 refuser ,Sensing,Mental,Mental: Desiderative,Desiderative
 refusers ,Sensing,Mental,Mental: Desiderative,Desiderative
 refusion ,Sensing,Mental,Mental: Desiderative,Desiderative
 refuse,Sensing,Mental,Mental: Desiderative,Desiderative
relis ,Sensing,Mental,Mental: Desiderative,Desiderative
 relie ,Sensing,Mental,Mental: Desiderative,Desiderative
 relied ,Sensing,Mental,Mental: Desiderative,Desiderative
 relying ,Sensing,Mental,Mental: Desiderative,Desiderative
 rely ,Sensing,Mental,Mental: Desiderative,Desiderative
 relys ,Sensing,Mental,Mental: Desiderative,Desiderative
 relies ,Sensing,Mental,Mental: Desiderative,Desiderative
 relyed,Sensing,Mental,Mental: Desiderative,Desiderative
resolvent ,Sensing,Mental,Mental: Desiderative,Desiderative
 resolveds ,Sensing,Mental,Mental: Desiderative,Desiderative
 resolveable ,Sensing,Mental,Mental: Desiderative,Desiderative
 resolved ,Sensing,Mental,Mental: Desiderative,Desiderative
 resolvers ,Sensing,Mental,Mental: Desiderative,Desiderative
 resolver ,Sensing,Mental,Mental: Desiderative,Desiderative
 resolvement ,Sensing,Mental,Mental: Desiderative,Desiderative
 resolveing,Sensing,Mental,Mental: Desiderative,Desiderative
shalle ,Sensing,Mental,Mental: Desiderative,Desiderative
 shalled ,Sensing,Mental,Mental: Desiderative,Desiderative
 shalling ,Sensing,Mental,Mental: Desiderative,Desiderative
 shalls,Sensing,Mental,Mental: Desiderative,Desiderative
shoulded ,Sensing,Mental,Mental: Desiderative,Desiderative
 shouldness ,Sensing,Mental,Mental: Desiderative,Desiderative
 shoulding ,Sensing,Mental,Mental: Desiderative,Desiderative
 shoulds ,Sensing,Mental,Mental: Desiderative,Desiderative
 shoulde ,Sensing,Mental,Mental: Desiderative,Desiderative
 shouldes,Sensing,Mental,Mental: Desiderative,Desiderative
strived ,Sensing,Mental,Mental: Desiderative,Desiderative
 striving ,Sensing,Mental,Mental: Desiderative,Desiderative
 strives ,Sensing,Mental,Mental: Desiderative,Desiderative
 striveing,Sensing,Mental,Mental: Desiderative,Desiderative
strivinge,Sensing,Mental,Mental: Desiderative,Desiderative
supposing ,Sensing,Mental,Mental: Desiderative,Desiderative
 suppositi ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposable ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposer ,Sensing,Mental,Mental: Desiderative,Desiderative
 suppose ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposably ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposent ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposant ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposely ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposes ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposers ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposeable ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposement ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposion ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposeing ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposings ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposal ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposed ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposible ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposions ,Sensing,Mental,Mental: Desiderative,Desiderative
 supposeably ,Sensing,Mental,Mental: Desiderative,Desiderative
 suppositis,Sensing,Mental,Mental: Desiderative,Desiderative
wannas,Sensing,Mental,Mental: Desiderative,Desiderative
wante ,Sensing,Mental,Mental: Desiderative,Desiderative
 wantted ,Sensing,Mental,Mental: Desiderative,Desiderative
 wanteds ,Sensing,Mental,Mental: Desiderative,Desiderative
 wantings ,Sensing,Mental,Mental: Desiderative,Desiderative
 wanteing ,Sensing,Mental,Mental: Desiderative,Desiderative
 wantes ,Sensing,Mental,Mental: Desiderative,Desiderative
 wanted ,Sensing,Mental,Mental: Desiderative,Desiderative
 wantting ,Sensing,Mental,Mental: Desiderative,Desiderative
 wanting,Sensing,Mental,Mental: Desiderative,Desiderative
waite ,Sensing,Mental,Mental: Desiderative,Desiderative
 waitting ,Sensing,Mental,Mental: Desiderative,Desiderative
 waiteing ,Sensing,Mental,Mental: Desiderative,Desiderative
 waiting ,Sensing,Mental,Mental: Desiderative,Desiderative
 waitful ,Sensing,Mental,Mental: Desiderative,Desiderative
 waited ,Sensing,Mental,Mental: Desiderative,Desiderative
 waitted ,Sensing,Mental,Mental: Desiderative,Desiderative
 waitely ,Sensing,Mental,Mental: Desiderative,Desiderative
 waitfulness,Sensing,Mental,Mental: Desiderative,Desiderative
woulds ,Sensing,Mental,Mental: Desiderative,Desiderative
 woulding ,Sensing,Mental,Mental: Desiderative,Desiderative
 wouldings ,Sensing,Mental,Mental: Desiderative,Desiderative
 woulded ,Sensing,Mental,Mental: Desiderative,Desiderative
 woulde,Sensing,Mental,Mental: Desiderative,Desiderative
willse,Sensing,Mental,Mental: Desiderative,Desiderative
wonted ,Sensing,Mental,Mental: Desiderative,Desiderative
 wonte ,Sensing,Mental,Mental: Desiderative,Desiderative
 wonting,Sensing,Mental,Mental: Desiderative,Desiderative
wishing ,Sensing,Mental,Mental: Desiderative,Desiderative
 wishfulness ,Sensing,Mental,Mental: Desiderative,Desiderative
 wishfully ,Sensing,Mental,Mental: Desiderative,Desiderative
 wished ,Sensing,Mental,Mental: Desiderative,Desiderative
 wishfuls ,Sensing,Mental,Mental: Desiderative,Desiderative
 wishe ,Sensing,Mental,Mental: Desiderative,Desiderative
 wishful,Sensing,Mental,Mental: Desiderative,Desiderative
accommoder ,Sensing,Mental,Mental: Emotive,Emotive
 accommodant ,Sensing,Mental,Mental: Emotive,Emotive
 accommodate ,Sensing,Mental,Mental: Emotive,Emotive
 accommodatively ,Sensing,Mental,Mental: Emotive,Emotive
 accommodants ,Sensing,Mental,Mental: Emotive,Emotive
 accommodent ,Sensing,Mental,Mental: Emotive,Emotive
 accommodes ,Sensing,Mental,Mental: Emotive,Emotive
 accommodable ,Sensing,Mental,Mental: Emotive,Emotive
 accommodating ,Sensing,Mental,Mental: Emotive,Emotive
 accommodement ,Sensing,Mental,Mental: Emotive,Emotive
 accommodative ,Sensing,Mental,Mental: Emotive,Emotive
 accommode ,Sensing,Mental,Mental: Emotive,Emotive
 accommodated ,Sensing,Mental,Mental: Emotive,Emotive
 accommodativeness ,Sensing,Mental,Mental: Emotive,Emotive
 accommodational ,Sensing,Mental,Mental: Emotive,Emotive
 accommodately ,Sensing,Mental,Mental: Emotive,Emotive
 accommodator ,Sensing,Mental,Mental: Emotive,Emotive
 accommodates ,Sensing,Mental,Mental: Emotive,Emotive
 accommodation ,Sensing,Mental,Mental: Emotive,Emotive
 accommodements,Sensing,Mental,Mental: Emotive,Emotive
accepted ,Sensing,Mental,Mental: Emotive,Emotive
 acceptibly ,Sensing,Mental,Mental: Emotive,Emotive
 acception ,Sensing,Mental,Mental: Emotive,Emotive
 accepts ,Sensing,Mental,Mental: Emotive,Emotive
 acceptive ,Sensing,Mental,Mental: Emotive,Emotive
 acceptant ,Sensing,Mental,Mental: Emotive,Emotive
 acceptable ,Sensing,Mental,Mental: Emotive,Emotive
 acceptent ,Sensing,Mental,Mental: Emotive,Emotive
 acceptiveness ,Sensing,Mental,Mental: Emotive,Emotive
 acceptence ,Sensing,Mental,Mental: Emotive,Emotive
 acceptancy ,Sensing,Mental,Mental: Emotive,Emotive
 acceptability ,Sensing,Mental,Mental: Emotive,Emotive
 acceptivity ,Sensing,Mental,Mental: Emotive,Emotive
 accepte ,Sensing,Mental,Mental: Emotive,Emotive
 accepter ,Sensing,Mental,Mental: Emotive,Emotive
 acceptableness ,Sensing,Mental,Mental: Emotive,Emotive
 acceptables ,Sensing,Mental,Mental: Emotive,Emotive
 acceptate ,Sensing,Mental,Mental: Emotive,Emotive
 acceptants ,Sensing,Mental,Mental: Emotive,Emotive
 acceptible ,Sensing,Mental,Mental: Emotive,Emotive
 acceptings ,Sensing,Mental,Mental: Emotive,Emotive
 accepters ,Sensing,Mental,Mental: Emotive,Emotive
 acceptal ,Sensing,Mental,Mental: Emotive,Emotive
 acceptions ,Sensing,Mental,Mental: Emotive,Emotive
 acceptting ,Sensing,Mental,Mental: Emotive,Emotive
 acceptation ,Sensing,Mental,Mental: Emotive,Emotive
 acceptibility ,Sensing,Mental,Mental: Emotive,Emotive
 accepting ,Sensing,Mental,Mental: Emotive,Emotive
 acceptional ,Sensing,Mental,Mental: Emotive,Emotive
 acceptted ,Sensing,Mental,Mental: Emotive,Emotive
 acceptably ,Sensing,Mental,Mental: Emotive,Emotive
 acceptance ,Sensing,Mental,Mental: Emotive,Emotive
 acceptes,Sensing,Mental,Mental: Emotive,Emotive
adoree ,Sensing,Mental,Mental: Emotive,Emotive
 adorees,Sensing,Mental,Mental: Emotive,Emotive
amazeing ,Sensing,Mental,Mental: Emotive,Emotive
 amazed ,Sensing,Mental,Mental: Emotive,Emotive
 amazeds ,Sensing,Mental,Mental: Emotive,Emotive
 amazment ,Sensing,Mental,Mental: Emotive,Emotive
 amazement ,Sensing,Mental,Mental: Emotive,Emotive
 amazings ,Sensing,Mental,Mental: Emotive,Emotive
 amazing ,Sensing,Mental,Mental: Emotive,Emotive
 amazers ,Sensing,Mental,Mental: Emotive,Emotive
 amazes ,Sensing,Mental,Mental: Emotive,Emotive
 amaze,Sensing,Mental,Mental: Emotive,Emotive
annoye ,Sensing,Mental,Mental: Emotive,Emotive
 annoys ,Sensing,Mental,Mental: Emotive,Emotive
 annoyance ,Sensing,Mental,Mental: Emotive,Emotive
 annoyous ,Sensing,Mental,Mental: Emotive,Emotive
 annoyability ,Sensing,Mental,Mental: Emotive,Emotive
 annoyed ,Sensing,Mental,Mental: Emotive,Emotive
 annoyes ,Sensing,Mental,Mental: Emotive,Emotive
 annoyment ,Sensing,Mental,Mental: Emotive,Emotive
 annoyer ,Sensing,Mental,Mental: Emotive,Emotive
 annoying,Sensing,Mental,Mental: Emotive,Emotive
appealings ,Sensing,Mental,Mental: Emotive,Emotive
 appealers ,Sensing,Mental,Mental: Emotive,Emotive
 appealer ,Sensing,Mental,Mental: Emotive,Emotive
 appealant ,Sensing,Mental,Mental: Emotive,Emotive
 appeallants ,Sensing,Mental,Mental: Emotive,Emotive
 appealable ,Sensing,Mental,Mental: Emotive,Emotive
 appeales ,Sensing,Mental,Mental: Emotive,Emotive
 appealing ,Sensing,Mental,Mental: Emotive,Emotive
 appeallable ,Sensing,Mental,Mental: Emotive,Emotive
 appealled ,Sensing,Mental,Mental: Emotive,Emotive
 appealling ,Sensing,Mental,Mental: Emotive,Emotive
 appealed ,Sensing,Mental,Mental: Emotive,Emotive
 appealability ,Sensing,Mental,Mental: Emotive,Emotive
 appealls ,Sensing,Mental,Mental: Emotive,Emotive
 appeallate ,Sensing,Mental,Mental: Emotive,Emotive
 appeallant ,Sensing,Mental,Mental: Emotive,Emotive
 appeall ,Sensing,Mental,Mental: Emotive,Emotive
 appeale,Sensing,Mental,Mental: Emotive,Emotive
appreciably ,Sensing,Mental,Mental: Emotive,Emotive
 appreciability ,Sensing,Mental,Mental: Emotive,Emotive
 appreciates ,Sensing,Mental,Mental: Emotive,Emotive
 appreciately ,Sensing,Mental,Mental: Emotive,Emotive
 apprecier ,Sensing,Mental,Mental: Emotive,Emotive
 appreciative ,Sensing,Mental,Mental: Emotive,Emotive
 appreciated ,Sensing,Mental,Mental: Emotive,Emotive
 appreciating ,Sensing,Mental,Mental: Emotive,Emotive
 apprecial ,Sensing,Mental,Mental: Emotive,Emotive
 appreciant ,Sensing,Mental,Mental: Emotive,Emotive
 appreciativeness ,Sensing,Mental,Mental: Emotive,Emotive
 appreciable ,Sensing,Mental,Mental: Emotive,Emotive
 appreciatively ,Sensing,Mental,Mental: Emotive,Emotive
 apprecient ,Sensing,Mental,Mental: Emotive,Emotive
 appreciables ,Sensing,Mental,Mental: Emotive,Emotive
 appreciator ,Sensing,Mental,Mental: Emotive,Emotive
 appreciate ,Sensing,Mental,Mental: Emotive,Emotive
 apprecie ,Sensing,Mental,Mental: Emotive,Emotive
 appreciational ,Sensing,Mental,Mental: Emotive,Emotive
 apprecially ,Sensing,Mental,Mental: Emotive,Emotive
 appreciation ,Sensing,Mental,Mental: Emotive,Emotive
 apprecies,Sensing,Mental,Mental: Emotive,Emotive
benefiters ,Sensing,Mental,Mental: Emotive,Emotive
 benefite ,Sensing,Mental,Mental: Emotive,Emotive
 benefitable ,Sensing,Mental,Mental: Emotive,Emotive
 benefited ,Sensing,Mental,Mental: Emotive,Emotive
 benefites ,Sensing,Mental,Mental: Emotive,Emotive
 benefiter ,Sensing,Mental,Mental: Emotive,Emotive
 benefiting ,Sensing,Mental,Mental: Emotive,Emotive
 benefitting ,Sensing,Mental,Mental: Emotive,Emotive
 benefitted,Sensing,Mental,Mental: Emotive,Emotive
cfor,Sensing,Mental,Mental: Emotive,Emotive
blessed ,Sensing,Mental,Mental: Emotive,Emotive
 blessful ,Sensing,Mental,Mental: Emotive,Emotive
 blessing ,Sensing,Mental,Mental: Emotive,Emotive
 blesse ,Sensing,Mental,Mental: Emotive,Emotive
 blesseds ,Sensing,Mental,Mental: Emotive,Emotive
 blesses,Sensing,Mental,Mental: Emotive,Emotive
botherment ,Sensing,Mental,Mental: Emotive,Emotive
 botherments ,Sensing,Mental,Mental: Emotive,Emotive
 botherer ,Sensing,Mental,Mental: Emotive,Emotive
 bothered ,Sensing,Mental,Mental: Emotive,Emotive
 botherers ,Sensing,Mental,Mental: Emotive,Emotive
 botherings ,Sensing,Mental,Mental: Emotive,Emotive
 botheric ,Sensing,Mental,Mental: Emotive,Emotive
 bothering ,Sensing,Mental,Mental: Emotive,Emotive
 botheration,Sensing,Mental,Mental: Emotive,Emotive
bravees ,Sensing,Mental,Mental: Emotive,Emotive
 braveness ,Sensing,Mental,Mental: Emotive,Emotive
 braved ,Sensing,Mental,Mental: Emotive,Emotive
 bravely,Sensing,Mental,Mental: Emotive,Emotive
calmatives ,Sensing,Mental,Mental: Emotive,Emotive
 calmes ,Sensing,Mental,Mental: Emotive,Emotive
 calming ,Sensing,Mental,Mental: Emotive,Emotive
 calmative ,Sensing,Mental,Mental: Emotive,Emotive
 calmness ,Sensing,Mental,Mental: Emotive,Emotive
 calmed ,Sensing,Mental,Mental: Emotive,Emotive
 calme ,Sensing,Mental,Mental: Emotive,Emotive
 calmely ,Sensing,Mental,Mental: Emotive,Emotive
 calmful,Sensing,Mental,Mental: Emotive,Emotive
carees ,Sensing,Mental,Mental: Emotive,Emotive
 careed ,Sensing,Mental,Mental: Emotive,Emotive
 carefuls ,Sensing,Mental,Mental: Emotive,Emotive
 caree ,Sensing,Mental,Mental: Emotive,Emotive
 carefulness ,Sensing,Mental,Mental: Emotive,Emotive
 careli ,Sensing,Mental,Mental: Emotive,Emotive
 cared ,Sensing,Mental,Mental: Emotive,Emotive
 careful ,Sensing,Mental,Mental: Emotive,Emotive
 careing ,Sensing,Mental,Mental: Emotive,Emotive
 careness ,Sensing,Mental,Mental: Emotive,Emotive
 carely ,Sensing,Mental,Mental: Emotive,Emotive
 carefully,Sensing,Mental,Mental: Emotive,Emotive
caressiveness ,Sensing,Mental,Mental: Emotive,Emotive
 caressively ,Sensing,Mental,Mental: Emotive,Emotive
 caressant ,Sensing,Mental,Mental: Emotive,Emotive
 caressability ,Sensing,Mental,Mental: Emotive,Emotive
 caressment ,Sensing,Mental,Mental: Emotive,Emotive
 caressive ,Sensing,Mental,Mental: Emotive,Emotive
 caressants ,Sensing,Mental,Mental: Emotive,Emotive
 caressent ,Sensing,Mental,Mental: Emotive,Emotive
 caresser ,Sensing,Mental,Mental: Emotive,Emotive
 caressers ,Sensing,Mental,Mental: Emotive,Emotive
 caresse ,Sensing,Mental,Mental: Emotive,Emotive
 caressable ,Sensing,Mental,Mental: Emotive,Emotive
 caressed ,Sensing,Mental,Mental: Emotive,Emotive
 caressing,Sensing,Mental,Mental: Emotive,Emotive
celebres ,Sensing,Mental,Mental: Emotive,Emotive
 celebrent ,Sensing,Mental,Mental: Emotive,Emotive
 celebrates ,Sensing,Mental,Mental: Emotive,Emotive
 celebrative ,Sensing,Mental,Mental: Emotive,Emotive
 celebrational ,Sensing,Mental,Mental: Emotive,Emotive
 celebral ,Sensing,Mental,Mental: Emotive,Emotive
 celebrou ,Sensing,Mental,Mental: Emotive,Emotive
 celebraled ,Sensing,Mental,Mental: Emotive,Emotive
 celebrate ,Sensing,Mental,Mental: Emotive,Emotive
 celebrator ,Sensing,Mental,Mental: Emotive,Emotive
 celebreated ,Sensing,Mental,Mental: Emotive,Emotive
 celebratively ,Sensing,Mental,Mental: Emotive,Emotive
 celebrating ,Sensing,Mental,Mental: Emotive,Emotive
 celebre ,Sensing,Mental,Mental: Emotive,Emotive
 celebrant ,Sensing,Mental,Mental: Emotive,Emotive
 celebrated ,Sensing,Mental,Mental: Emotive,Emotive
 celebration ,Sensing,Mental,Mental: Emotive,Emotive
 celebrity ,Sensing,Mental,Mental: Emotive,Emotive
 celebratings ,Sensing,Mental,Mental: Emotive,Emotive
 celebrous ,Sensing,Mental,Mental: Emotive,Emotive
 celebrer,Sensing,Mental,Mental: Emotive,Emotive
copee ,Sensing,Mental,Mental: Emotive,Emotive
 copely ,Sensing,Mental,Mental: Emotive,Emotive
 copeing ,Sensing,Mental,Mental: Emotive,Emotive
 coped,Sensing,Mental,Mental: Emotive,Emotive
cried ,Sensing,Mental,Mental: Emotive,Emotive
 cry ,Sensing,Mental,Mental: Emotive,Emotive
 cris ,Sensing,Mental,Mental: Emotive,Emotive
 cryed ,Sensing,Mental,Mental: Emotive,Emotive
 criing,Sensing,Mental,Mental: Emotive,Emotive
cryed,Sensing,Mental,Mental: Emotive,Emotive
dareing ,Sensing,Mental,Mental: Emotive,Emotive
 dared ,Sensing,Mental,Mental: Emotive,Emotive
 darelis ,Sensing,Mental,Mental: Emotive,Emotive
 daree ,Sensing,Mental,Mental: Emotive,Emotive
 darees ,Sensing,Mental,Mental: Emotive,Emotive
 dareful ,Sensing,Mental,Mental: Emotive,Emotive
 darely ,Sensing,Mental,Mental: Emotive,Emotive
 darefully ,Sensing,Mental,Mental: Emotive,Emotive
 dareli,Sensing,Mental,Mental: Emotive,Emotive
defeater ,Sensing,Mental,Mental: Emotive,Emotive
 defeated ,Sensing,Mental,Mental: Emotive,Emotive
 defeatism ,Sensing,Mental,Mental: Emotive,Emotive
 defeator ,Sensing,Mental,Mental: Emotive,Emotive
 defeates ,Sensing,Mental,Mental: Emotive,Emotive
 defeatable ,Sensing,Mental,Mental: Emotive,Emotive
 defeaters ,Sensing,Mental,Mental: Emotive,Emotive
 defeators ,Sensing,Mental,Mental: Emotive,Emotive
 defeate ,Sensing,Mental,Mental: Emotive,Emotive
 defeating,Sensing,Mental,Mental: Emotive,Emotive
dedicator ,Sensing,Mental,Mental: Emotive,Emotive
 dedicou ,Sensing,Mental,Mental: Emotive,Emotive
 dedicants ,Sensing,Mental,Mental: Emotive,Emotive
 dedicately ,Sensing,Mental,Mental: Emotive,Emotive
 dedicating ,Sensing,Mental,Mental: Emotive,Emotive
 dedicate ,Sensing,Mental,Mental: Emotive,Emotive
 dedicated ,Sensing,Mental,Mental: Emotive,Emotive
 dedicaled ,Sensing,Mental,Mental: Emotive,Emotive
 dedicant ,Sensing,Mental,Mental: Emotive,Emotive
 dedice ,Sensing,Mental,Mental: Emotive,Emotive
 dedicates ,Sensing,Mental,Mental: Emotive,Emotive
 dedicators ,Sensing,Mental,Mental: Emotive,Emotive
 dedical ,Sensing,Mental,Mental: Emotive,Emotive
 dedicational ,Sensing,Mental,Mental: Emotive,Emotive
